Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Lesotho,LSO,5.3702896100859,3.2184451365593,6.59650490696546,4.44769937376297,4.75180301624745,5.18708359197979,4.97809676252311,6.04774591950677,8.27180389943026,6.3422174312495,6.10544624245031
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Liberia,LBR,9.86111285574906,7.74869687621319,8.83424868336489,12.4196323907138,23.5635148953742,26.9662760197878,16.9557241496254,7.8155938585865,7.59298486560314,10.0944535665552,8.21497439118963
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Libya,LBY,2.43294141599223,10.4022933588151,25.8538742124461,25.8036184788337,13.1702038536721,-2.16217883470595,1.44703656998739,2.86833027751023,4.51030149235701,2.37317531435169,2.12615766885024
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Lithuania,LTU,0.103758009433719,-0.884097405500606,0.905525075460343,3.72288862303706,2.69792779208392,2.33450937988028,1.19989444983568,4.68354420903455,19.7050461518394,9.11731962390473,0.715735835228697
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Luxembourg,LUX,0.628543985440711,0.474743161437794,0.2908333333333,1.73079959118893,1.52819524307374,1.74332075653852,0.819957302127018,2.52692009066169,6.33600807777913,3.74140361983141,2.05113269954858
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Maldives,MDV,2.12000175718132,0.953206658777646,0.502509413611629,2.81747338234509,-0.13337338611759,0.220029731065378,-1.36977425569811,0.543149688736963,2.33314337624572,2.92746542425037,1.39979779674922
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Mali,MLI,0.883814547137851,1.45069057605953,-1.79964707083378,1.75985742927157,0.299546507387863,-1.65826694846365,0.438088940320735,3.9256028310427,9.62147608489068,2.0588022827422,3.20639864099661
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Malta,MLT,0.31030647218172,1.10054826378928,0.642702771527302,1.36435448150708,1.15782362451512,1.64206001768947,0.638544956776647,1.49789217934731,6.15375621933036,5.09396758978879,1.65079469283108
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Mauritania,MRT,3.53436856147326,3.25472688117632,1.4717104565,2.2542765193481,3.06735996058356,2.30009262117939,2.38569488456317,3.5651648465019,9.52526628622842,4.95305034506869,2.49164347481971
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Mauritius,MUS,3.21769191994685,1.28654970760231,0.977675134719007,3.66699702675919,3.21605383144576,0.405655190309536,2.58080077182826,4.02852888157382,10.7737512242899,7.05298238454734,3.60452203847959
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Mexico,MEX,4.01861608078671,2.72064064964029,2.82170784747655,6.04145724018993,4.89935015356547,3.63596142127045,3.39683415570006,5.68920847683757,7.89627619168551,5.52796087314385,4.72225588452935
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Moldova,MDA,5.08878554625884,9.67624033101852,6.3593089803794,6.57022997455602,3.04505397337069,4.83778351428724,3.76597122245358,5.10641129002836,28.7372976766236,13.4170104381299,4.67773516007053
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Mongolia,MNG,12.253980812976,5.73568281938325,0.733272227314403,4.30143105302339,6.82424790145522,7.30106953550727,3.7237230614026,7.35894657888157,15.1509728200805,10.3503418210123,6.20567819137862
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Montenegro,MNE,-0.710514051710221,1.54869158222486,-0.27138502338522,2.38023599053135,2.61122378263799,0.361563704540745,-0.255655699848511,2.41080198403166,13.0403036347004,8.58476910455405,3.3367500928228
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Morocco,MAR,0.442310053557046,1.55790711346268,1.63531114327063,0.754663249323624,1.80391671141895,0.303386036590358,0.705968661338224,1.40195883962015,6.65704202759066,6.09114152504136,0.985256592004508
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Mozambique,MOZ,2.55974875844295,3.55075967356746,17.4180418197597,15.1132073899384,3.91133439990731,2.80270307928108,3.48393567493207,6.40847652975689,10.2794018093421,7.12697482131851,4.07856834812022
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Namibia,NAM,5.35016966859598,3.39401538410559,6.72858234593342,6.14579981111163,4.2915910533787,3.72239414422697,2.20938236933471,3.61690530108811,6.08128114112416,5.87993463284272,4.23903922877039
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Nepal,NPL,8.36415469659563,7.86890895590899,8.79034332004633,3.62709610696607,4.0611633875107,5.56868547784929,5.05236655289212,4.14968003360264,7.6507917679853,7.11475951738199,..
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Netherlands,NLD,0.976035079699672,0.600248147278746,0.3166666666667,1.38145871407207,1.70349794744475,2.63369910249596,1.27246037789166,2.67572008805385,10.0012078753473,3.8383935434281,3.3475430421995
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,New Zealand,NZL,1.22750750597406,0.292704628136088,0.646240284454499,1.85078767452534,1.59829703801696,1.61963190184049,1.71456170007245,3.94112060778727,7.17222476016446,5.73316283034953,2.92279782301955
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Nicaragua,NIC,6.03596861798429,3.99737996694396,3.52317317628478,3.85067166284727,4.94723728039881,5.37628990844127,3.68181341625574,4.92841396948965,10.4674244465991,8.38765854872534,4.62473841057143
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Niger,NER,-0.930287259984459,-0.576090369833122,1.65388922387806,2.79637318871282,2.9676036600445,-2.48979265070854,2.89819376026277,3.83786802840501,4.22621791916397,3.70097316425831,9.07151997725012
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Nigeria,NGA,8.04741087967908,9.00943498007703,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378115,13.2460234276598,16.9528457221608,18.8471877843274,24.6595502031139,33.2420966545405
